properties/bounds_imcoords,properties/image_id,properties/type_id,properties/type_name
"942.2531631068034,2728.5472734795267,992.9210555372536,2742.085870583484,952.5181695795516,2893.2927544183103,901.8502771491014,2879.754157314353",174.png,4,maritime vessels
"725.4679551618503,2169.1264918204506,733.7180596150987,2192.4133416917507,640.3797891936872,2225.4813815819907,632.1296847404388,2202.1945317106906",174.png,4,maritime vessels
"657.6377786705987,2259.925231316106,681.8998096040241,2264.5830693333273,668.138951796531,2336.2614653104893,643.8769208631056,2331.603627293268",174.png,4,maritime vessels
"1547.4375783664702,2169.7874794572317,1590.6337774939836,2198.5630111596565,1506.6929186619188,2324.570276309124,1463.4967195344054,2295.794744606699",174.png,4,maritime vessels
"619.8538884165422,1691.49987042104,635.241844282137,1701.2304895718714,603.9559533998314,1750.705851894688,588.5679975342366,1740.9752327438566",174.png,4,maritime vessels
"442.12194051780875,2853.3178286975854,479.36237187358114,2845.8334200134846,507.41800812689894,2985.4308204405424,470.17757677112655,2992.9152291246432",175.png,2,oil tanker
"2404.475037036473,2139.1560569000953,2405.63590521475,2154.589245133137,2351.4269349877773,2158.666786828568,2350.2660668095004,2143.2335985955265",176.png,4,maritime vessels
"2342.4159912698683,2160.5546212667873,2357.8930930157635,2159.726755858916,2360.214819327159,2203.1318722050487,2344.737717581264,2203.95973761292",176.png,4,maritime vessels
"2128.2347124082216,2256.58218335343,2134.6807421039784,2242.907244959278,2174.730185596637,2261.7855678161195,2168.2841559008803,2275.4605062102714",176.png,4,maritime vessels
"2064.5017646370643,2223.990815870644,2070.947794332821,2210.315877476492,2110.9972378254797,2229.1942003333334,2104.551208129723,2242.8691387274853",176.png,4,maritime vessels
"2073.8097702613077,2212.2233040943593,2080.2557999570645,2198.5483657002073,2120.305243449723,2217.4266885570487,2113.8592137539663,2231.1016269512006",176.png,4,maritime vessels
"1542.7397666960765,149.2778556719379,1578.5476152718218,161.95185632341762,1534.233316179339,287.15302644160397,1498.4254676035937,274.4790257901243",177.png,4,maritime vessels
"2812.8217081996895,252.2400219373311,2845.948940204663,259.9044006361337,2823.441058076313,357.1887158439596,2790.3138260713395,349.524337145157",177.png,4,maritime vessels
"2718.7828016905123,215.0833936361798,2752.5735440016324,224.12103645219065,2725.83912209981,324.07806946536016,2692.04837978869,315.04042664934934",177.png,4,maritime vessels
"2898.4894807722185,248.9886333594129,2909.305771048676,215.37043385185473,3021.368696633155,251.4254620837585,3010.5524063566977,285.04366159131666",177.png,4,maritime vessels
"1574.7474588842745,167.70912607306764,1606.5196233287547,178.95471744157612,1564.1890941918916,298.5511431595287,1532.4169297474114,287.3055517910202",177.png,4,maritime vessels
"2068.584372407981,15.65587776234943,2077.732238072123,-11.787719229083933,2212.2765818095945,33.060395351695746,2203.1287161454525,60.50399234312911",177.png,4,maritime vessels
"-7.979594747686448,28.60369769958234,-3.876173524915444,3.983170367660687,88.22041077435328,19.332601087138386,84.11698955158228,43.953128419060036",178.png,4,maritime vessels
"704.2688645227314,81.88387128781818,744.6273782406155,83.28764568021313,739.5232319133887,230.03185235720463,699.1647181955046,228.62807796480968",179.png,2,oil tanker
"2479.544351270187,2826.4881158050316,2507.417443888085,2783.2592673504596,2740.4897443491554,2933.5396021191505,2712.616651731257,2976.7684505737225",180.png,1,container
"29.195096370005118,1093.472136137018,46.548867461049284,1066.271678127079,192.776437348279,1159.5642165871086,175.42266625723482,1186.7646745970476",180.png,4,maritime vessels
"769.6582737973176,1608.3958823777539,798.6797361405778,1569.3305154478207,900.7975852440734,1645.1933460119694,871.7761229008132,1684.2587129419026",180.png,4,maritime vessels
"-57.14406617448519,1369.1935676116148,-3.223004166425355,1256.7104363184656,253.9206361270069,1379.9774365685278,199.99957411894707,1492.460567861677",180.png,1,container
"666.3641368561248,1705.052725101803,701.3684700015601,1657.693921440694,816.9078261555337,1743.0925760005439,781.9034930100984,1790.4513796616527",180.png,4,maritime vessels
"2064.0936490497766,2564.4951681200796,2101.020329310295,2514.293734898689,2321.2604283298547,2676.2957972934923,2284.3337480693363,2726.497230514883",180.png,1,container
"1045.0151355958408,2601.3271893967367,1091.0129845257989,2539.705776163721,1410.311699449244,2778.049126015838,1364.313850519286,2839.6705392488534",180.png,2,oil tanker
"1178.7572856083723,2479.529269980751,1226.373945923338,2500.3074490269446,1172.204545389089,2624.4456585866114,1124.5878850741233,2603.667479540418",181.png,1,container
"1266.186507605352,2292.010675791721,1312.5322949091856,2311.0132537871636,1259.5725588127868,2440.1778684715255,1213.2267715089533,2421.175290476083",181.png,1,container
"1309.3101945802032,2313.3860457748115,1336.7129739815316,2324.6951293359766,1286.2456826443208,2446.9812583592948,1258.8429032429924,2435.6721747981296",181.png,1,container
"1314.8894464346433,2177.9295602114535,1373.759697724357,2203.788455638578,1321.9426693396342,2321.7548819575877,1263.0724180499205,2295.8959865304632",181.png,1,container
"1518.9263590597895,2534.386672941663,1544.179949228846,2546.244880501239,1489.2353047018184,2663.2566234563974,1463.981714532762,2651.3984158968215",181.png,4,maritime vessels
"1546.1587875487407,2549.18726596929,1583.239361366376,2567.147462449313,1522.8304523778456,2691.8675350545072,1485.7498785602104,2673.907338574484",181.png,1,container
"1672.3562184505809,2246.9862704964185,1716.5897172767409,2266.6902836090067,1666.1045979316423,2380.024225001041,1621.8710991054822,2360.320211888453",181.png,4,maritime vessels
"1470.904283716202,2850.7907934023483,1486.9354698222742,2810.8833726733883,1618.3656618756154,2863.680116493891,1602.3344757695431,2903.587537222851",181.png,4,maritime vessels
"2527.4732412968506,2857.9476847649357,2567.3039138219137,2861.8654558319918,2554.6955626684203,2990.050359258008,2514.864890143357,2986.132588190952",181.png,1,container
"2506.874680581739,2713.924646473998,2546.5677293360995,2726.328724209634,2506.982069083646,2853.0028370185228,2467.2890203292854,2840.598759282887",181.png,1,container
"2480.147130520291,2650.998329252503,2525.619374456379,2665.2084054824145,2470.3895535891365,2841.9438322590377,2424.9173096530485,2827.733756029126",181.png,1,container
"2513.9239175653565,2631.909550551348,2529.4304515654785,2594.708053503838,2659.9473744230727,2649.110840017991,2644.4408404229507,2686.3123370655007",181.png,1,container
"2922.0449224112535,2886.6182861951665,2970.5986222734914,2916.3917813947874,2893.109946460255,3042.757929639487,2844.556246598017,3012.984434439866",182.png,1,container
"2913.237781631919,2380.374072685417,2941.0624736592163,2425.7383888360696,2821.7335446683333,2498.9300729803203,2793.908852641036,2453.565756829668",182.png,1,container
"2173.4523497252003,1881.5725718135295,2217.012107904306,1845.6251985625074,2372.220914430801,2033.7017523721665,2328.661156251695,2069.649125623189",182.png,4,maritime vessels
"2050.4109563047955,1689.39927396611,2085.487071951996,1644.798652872057,2315.9073447152837,1826.0124552059017,2280.8312290680833,1870.6130762999549",182.png,4,maritime vessels
"1709.572926434388,2865.3684274391653,1745.4459668128136,2840.377570537831,1887.6639597388696,3044.5239038515465,1851.790919360444,3069.5147607528806",182.png,1,container
"1804.3537041684044,1939.184765657586,1835.7080115134188,1981.9712714208072,1738.6961063292606,2053.0624025382294,1707.3417989842462,2010.2758967750083",182.png,4,maritime vessels
"1931.7058167687017,1882.706557600888,1965.1363199954294,1919.1086611115702,1879.6185560818842,1997.6453830791713,1846.1880528551565,1961.243279568489",182.png,4,maritime vessels
"1993.2367472515502,1759.3764883210786,2025.0602794898498,1794.0287789778326,1937.289700361815,1874.634412877271,1905.4661681235154,1839.9821222205169",182.png,4,maritime vessels
"2642.2118150848914,2667.816455715663,2664.015753395022,2721.477750551592,2501.1874443810807,2787.6390017054823,2479.3835060709503,2733.977706869553",182.png,4,maritime vessels
"2596.0371537192973,2604.210664403402,2611.7378855745696,2640.930117937846,2483.3246376408692,2695.8378515341637,2467.623905785597,2659.11839799972",182.png,1,container
"2609.802021336603,2641.9658832109235,2624.3308103297913,2675.944502632283,2497.66986004567,2730.102977923304,2483.1410710524815,2696.1243585019447",182.png,1,container
"2603.637626827878,2525.6432499488983,2630.9580099062737,2588.728498154665,2494.7254882047873,2647.7268343184633,2467.405105126392,2584.6415861126966",182.png,1,container
"2886.888226468918,2345.631256757659,2908.140121451499,2381.9526772678564,2788.4479532841924,2451.9853288656896,2767.1960583016116,2415.663908355492",182.png,1,container
"2952.410545190364,2471.4086557371347,2975.373472261638,2508.1493390482074,2823.5140388205905,2603.0614849565245,2800.551111749316,2566.320801645452",182.png,1,container
"2637.09584722245,2143.6643900800805,2655.366245801748,2188.1749133343037,2533.1038879901444,2238.360394095884,2514.8334894108466,2193.849870841661",182.png,1,container
"2723.2287759018177,1996.247194295745,2741.195755997389,2035.4211017178288,2612.0100864072233,2094.671671980091,2594.043106311652,2055.4977645580075",182.png,4,maritime vessels
"2764.117993070732,2023.3331965959317,2784.232017927299,2067.1883655461584,2626.7797757006892,2139.4033037091504,2606.6657508441226,2095.5481347589234",182.png,1,container
"2763.18756798472,2076.1351854420077,2791.811558113435,2138.5448688383467,2657.1012802071,2200.3292820124984,2628.477290078385,2137.9195986161594",182.png,1,container
"2089.273943576519,1645.400422003959,2104.7791812069568,1604.9317517880934,2343.8970415393114,1696.5477902286505,2328.3918039088735,1737.016460444516",182.png,4,maritime vessels
"1446.2803933564612,2300.8525352477313,1500.6729267149994,2283.1865842401103,1540.2092089131236,2404.916716255439,1485.8166755545853,2422.58266726306",182.png,4,maritime vessels
"1145.9932072134927,2355.1471855703867,1208.0763377441563,2315.7482758114693,1281.877110875086,2432.0404031720327,1219.7939803444224,2471.43931293095",182.png,4,maritime vessels
"1702.9383442531403,2012.253282490964,1733.352038944736,2061.4727901173333,1621.003152704306,2130.8953603509826,1590.5894580127103,2081.6758527246134",182.png,4,maritime vessels
"1836.3882327424396,1976.0132414301581,1862.8196553078408,2012.081912999919,1764.0039449784801,2084.4948875327905,1737.572522413079,2048.42621596303",182.png,4,maritime vessels
"1892.5880239688424,1847.256057763095,1928.46796312929,1886.3253248458402,1839.8843322396249,1967.6776389345894,1804.0043930791774,1928.6083718518441",182.png,4,maritime vessels
"1958.5336287724308,1913.44089173244,1985.6393922272484,1936.724047521538,1893.4584944840885,2044.03912250157,1866.352731029271,2020.755966712472",182.png,1,container
"1988.7754341613847,1936.699074164088,2016.8600461739823,1962.3850004519707,1925.089253036979,2062.7258287504987,1897.0046410243815,2037.039902462616",182.png,1,container
"2074.687578672293,1791.0831990384859,2101.854955752418,1816.8207141675705,2006.660262509521,1917.3040014773883,1979.4928854293962,1891.5664863483037",182.png,4,maritime vessels
"2036.2924587552816,1777.9418959900293,2063.589998786046,1803.2969144449157,1971.4703420584674,1902.4741255211213,1944.1728020277028,1877.1191070662348",182.png,4,maritime vessels
"2925.3120762089416,2436.882258394983,2947.5686597822023,2472.4927921093254,2794.9688862585976,2567.8676505692783,2772.712302685337,2532.257116854936",182.png,1,container
"1483.4312173034782,2438.73008060081,1539.5292609294258,2413.2910264175,1595.480312838819,2536.6739371308236,1539.3822692128713,2562.112991314134",182.png,4,maritime vessels
"2652.1448583410306,2189.0243285859665,2668.86103272589,2229.7484356955956,2538.8715112567047,2283.105713811818,2522.1553368718455,2242.381606702189",182.png,1,container
"217.96286819186568,2351.048847593317,230.20045983714468,2321.5743006490698,349.979081361671,2371.305407994815,337.74148971639204,2400.7799549390625",183.png,1,container
"924.9815285368118,2204.6631888981237,940.6551022034488,2236.832899423552,817.1595599565894,2297.0018113376773,801.4859862899524,2264.832100812249",183.png,1,container
"1585.000416387428,1459.4703092867258,1587.8864022157209,1505.6460825363379,1289.3139628520669,1524.3068599978078,1286.427977023774,1478.1310867481957",183.png,1,container
"1833.6610914072858,2177.8629577207093,1839.8706815200715,2222.9065278178923,1557.277929956274,2261.864033900768,1551.0683398434883,2216.820463803585",183.png,4,maritime vessels
"2175.9481379509066,2476.0594653592716,2183.4765348776104,2523.5381701155316,1869.2367950056491,2573.3651715900905,1861.7083980789453,2525.8864668338306",183.png,4,maritime vessels
"2163.190319141225,2529.363687545965,2170.8698992343734,2577.795846403226,1883.0179764530537,2623.438699171382,1875.3383963599053,2575.006540314121",183.png,4,maritime vessels
"575.8760885720585,2706.0622009979606,604.3588543297893,2743.1887089568845,493.5242909200751,2828.218922704753,465.0415251623443,2791.092414745829",183.png,4,maritime vessels
"843.0106766346976,2891.6462958165803,845.956701308302,2856.201697074787,982.9717579122557,2867.589884605165,980.0257332386514,2903.0344833469585",183.png,4,maritime vessels
"883.9679796237052,2865.0551431562676,889.567229186623,2802.5015834166,1039.9274155680705,2815.9605170309355,1034.3281660051525,2878.514076770603",183.png,4,maritime vessels
"476.39556558481706,2176.4850479947804,507.844593250829,2214.7621281944184,365.3397695648215,2331.8462453545303,333.89074189880955,2293.5691651548923",183.png,1,container
"293.43293672749274,2048.236776634759,340.63005066281625,2051.0208838457343,332.55178304583245,2187.9663705769062,285.35466911050895,2185.182263365931",183.png,1,container
"112.4789397527235,1733.1567368727042,153.33392062852323,1746.4114869123189,110.89061091427024,1877.2340676097238,70.03563003847052,1863.979317570109",183.png,1,container
"757.8611632160719,1970.82288079693,791.7997349251987,1994.6708332802448,713.8929868636224,2105.541724924405,679.9544151544956,2081.6937724410905",183.png,1,container
"1464.4479707474452,1810.992844284584,1488.5043815228291,1868.546242846292,1252.4026591913466,1967.2330304057095,1228.3462484159627,1909.6796318440015",183.png,4,maritime vessels
"2176.2612103511597,2574.7028748527214,2185.2564825826507,2631.4325981443085,1883.7861126787036,2679.2348416538675,1874.7908404472125,2622.5051183622804",183.png,4,maritime vessels
"291.27018445666494,2871.7181248221823,297.44040550751305,2893.8748276858123,228.85802072698112,2912.973719650683,222.687799676133,2890.817016787053",183.png,4,maritime vessels
