geometry/coordinates/0/0/0,geometry/coordinates/0/0/1,geometry/coordinates/0/0/2,geometry/coordinates/0/1/0,geometry/coordinates/0/1/1,geometry/coordinates/0/1/2,geometry/coordinates/0/2/0,geometry/coordinates/0/2/1,geometry/coordinates/0/2/2,geometry/coordinates/0/3/0,geometry/coordinates/0/3/1,geometry/coordinates/0/3/2,geometry/type,properties/bounds_imcoords,properties/edited_by,properties/feature_id/0,properties/image_id,properties/ingest_time,properties/type_id,properties/type_name,type
131.891447,43.090988,0,131.891501,43.090785,0,131.890548,43.090535,0,131.890495,43.090739,0,Polygon,"1457.1593330479418,1661.0611073808386,1471.9673010695885,1717.600621653142,1207.4608365470817,1786.876124256581,1192.652868525435,1730.3366099842776",Ilwon Lee @ SI Analytics,dbb122a4ca40284b0458c8387090a99ad6b0173ceb8875420af479a4b0029a24,108.png,2019:01:14 16:22:12,1,container,Feature
131.89157,43.091066,0,131.891752,43.09115,0,131.892101,43.090399,0,131.891918,43.090315,0,Polygon,"1491.1320545589037,1639.5429353770342,1541.7393379001207,1616.0360499698131,1638.6103888474468,1824.5868910500535,1588.0031055062298,1848.0937764572745",Ilwon Lee @ SI Analytics,3e0a98213b311b68d2ae9f5a29f29ea913dbdef403f2cacc1420c36632b835eb,108.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.892236,43.091203,0,131.892322,43.091253,0,131.892543,43.090867,0,131.892457,43.090818,0,Polygon,"1676.1919601916102,1601.292677057326,1700.0665747219296,1587.6232899160525,1761.3612074124594,1694.6789840111699,1737.48659288214,1708.3483711524434",Ilwon Lee @ SI Analytics,a47a4cd1a274b95c7c89599eb245257a230e6216cedefee24d9e8b6277568e62,108.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.892496,43.09123,0,131.892656,43.091321,0,131.893006,43.090711,0,131.892845,43.090619,0,Polygon,"1748.4048941179208,1593.9880796248272,1792.9601651768482,1568.4780028646178,1890.0688421017626,1738.085623540701,1845.513571042835,1763.5957003009103",Ilwon Lee @ SI Analytics,65a347e41e49d08c8981b043229470f183e3ad1c16e4ed18c0dcca8bc360659a,108.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.8945,43.091968,0,131.89455,43.091805,0,131.893889,43.091601,0,131.893838,43.091764,0,Polygon,"2305.163512704271,1388.9097108047401,2319.13701168832,1434.1759751250163,2135.2723707426503,1490.9341903662514,2121.2988717586013,1445.6679260459753",Ilwon Lee @ SI Analytics,b71c0a2736fd03fa1b6eb3a3fae7b544586a67c6f59e5fec6504d9d4ab48f36a,108.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.894891,43.091526,0,131.894984,43.091408,0,131.894506,43.091029,0,131.894412,43.091147,0,Polygon,"2413.6052130286944,1511.7755408735147,2439.558487251598,1544.5586241083229,2306.718020014635,1649.7239939853962,2280.7647457917315,1616.940910750588",Ilwon Lee @ SI Analytics,32238e0d3f885a4f91afb3cd2bc39b5a464cbc4f813f803c9ade7396072c99bb,108.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.895986,43.09237,0,131.896027,43.092274,0,131.895608,43.09209,0,131.895566,43.092185,0,Polygon,"2717.756175039985,1277.310913171027,2729.3985555528297,1303.829668786007,2612.7997493260523,1355.0193885882727,2601.1573688132075,1328.5006329732928",Ilwon Lee @ SI Analytics,5d2297afca44d4e20cd94ee25d086cf79169b713c9383ddf0c25d163126ed7cc,108.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.896602,43.092622,0,131.896659,43.092494,0,131.896028,43.092217,0,131.895972,43.092346,0,Polygon,"2889.0701223814076,1207.1070141869216,2904.702460464094,1242.7140064895818,2729.5322098104434,1319.6180189647432,2713.899871727757,1284.011026662083",Ilwon Lee @ SI Analytics,af44ef633a67590e0aaf6eabf625daac4fe25d85b66769edee6913383871aedc,108.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.889271,43.086647,0,131.889358,43.086788,0,131.889903,43.086453,0,131.889816,43.086312,0,Polygon,"852.6753728706047,2866.8428918775307,876.7806660034656,2827.7196185004523,1028.0715283771451,2920.935504366933,1003.9662352442843,2960.0587777440114",Ilwon Lee @ SI Analytics,ff5a686810d9ce74894f4716a2426532eb360c8c95a5344525616b885a1fdd1b,108.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.890159,43.086759,0,131.890227,43.086686,0,131.890002,43.086477,0,131.889934,43.08655,0,Polygon,"1099.2336243412335,2835.7524820478625,1118.1458112195571,2856.105597451539,1055.6812972224677,2914.147844967279,1036.769110344144,2893.7947295636027",Ilwon Lee @ SI Analytics,3389ea00b8c2218fdf5e498a177efa78cd2c4e5bc0d3cb2b6b3c88b9d7228a98,108.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.887704,43.088959,0,131.887744,43.088901,0,131.887443,43.088695,0,131.887403,43.088753,0,Polygon,"417.31916225206385,2224.6115947354865,428.45127758991566,2240.8880967073255,344.77566812038674,2298.1170109538552,333.6435527825349,2281.840508982016",Ilwon Lee @ SI Analytics,596d880b86b612a617bc6ee69b75d8cdab524693a643b79a87a3b8602b037c03,108.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.888848,43.086229,0,131.888892,43.086363,0,131.889426,43.086187,0,131.889382,43.086053,0,Polygon,"735.14858079769,2982.9229680891854,747.4058548272191,2945.753415928486,895.7692979449401,2994.678712913397,883.5120239154111,3031.848265074096",Ilwon Lee @ SI Analytics,f03b2a639988d0388ff5aee796adc07b277e1201775030a7733f310ba427941a,108.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.899461,43.092423,0,131.899548,43.092506,0,131.899817,43.092221,0,131.89973,43.092139,0,Polygon,"683.0413539059724,1262.5471484707775,707.3771992595633,1239.5240222259195,782.0909396132232,1318.4977468060504,757.7550942596323,1341.5208730509084",Ilwon Lee @ SI Analytics,7d2b44176b76b1b1484113cbd0c3a8049a219617a2d3b7ab99f103a10d2bb3a3,109.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.886869,43.076072,0,131.887065,43.075962,0,131.886581,43.075106,0,131.886385,43.075217,0,Polygon,"185.44069806968702,2804.334461978891,239.7849544934378,2835.0532372670937,105.42046301900923,3072.7560203509443,51.076206595258455,3042.0372450627415",Ilwon Lee @ SI Analytics,d6fe86d5fb5b874bb4266935952ba6a59da6cfc48d06f7913137d54b34aad626,110.png,2019:01:14 16:22:12,1,container,Feature
131.888038,43.085816,0,131.888051,43.085981,0,131.88913,43.085903,0,131.889118,43.085737,0,Polygon,"510.2366935439707,97.86090555146237,513.58599376827,51.869295180165835,813.5316355591963,73.7125834933515,810.182335334897,119.70419386464803",Ilwon Lee @ SI Analytics,bcf4880d273ea647cb435f25f9f81aeb54ae55981dd4b852a919a5050c5b20e0,110.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.887884,43.085213,0,131.887988,43.085145,0,131.887677,43.08467,0,131.887574,43.084738,0,Polygon,"467.4419751185825,265.24475635113095,496.2499419119162,284.0996591220499,409.91451166426145,416.00955215521344,381.10654487092773,397.1546493842945",Ilwon Lee @ SI Analytics,53c5fdde265f4eec655e5f060f9413c3f8abd34f845185c1c01ce0cca9a17339,110.png,2019:01:14 16:22:12,2,oil tanker,Feature
131.888174,43.08566,0,131.888278,43.085596,0,131.888049,43.085227,0,131.887945,43.085292,0,Polygon,"547.9399017896336,140.9871820486543,576.7529813726399,158.87116247752505,513.1806561703169,261.2932419813859,484.36757658731057,243.40926155251515",Ilwon Lee @ SI Analytics,04608a9902796e20ce305da251bca07d842caac4ebd75e4df86cf5a719e4b355,110.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.894815,43.081585,0,131.894937,43.081719,0,131.895615,43.081106,0,131.895493,43.080972,0,Polygon,"2392.7097808729213,1273.0863183485187,2426.4788977917115,1235.7464488835308,2614.843040988494,1406.0976275582245,2581.073924069704,1443.4374970232125",Ilwon Lee @ SI Analytics,4adc3960a4012915033b7e9630d6b46b3784f317e75f57f7b0426428ba6491b7,110.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.903202,43.078488,0,131.903314,43.078532,0,131.90345,43.07818,0,131.903338,43.078137,0,Polygon,"1722.292152657858,2133.197178178587,1753.5116520189945,2121.124629767835,1791.2786475568405,2218.7897335180714,1760.059148195704,2230.8622819288234",Ilwon Lee @ SI Analytics,c8892e7a6563d667b91063d02cc15322efe30bcbbcd2e82b2853bb799be84d5a,111.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.903311,43.078494,0,131.903397,43.078527,0,131.903493,43.078279,0,131.903407,43.078246,0,Polygon,"1752.5832980901166,2131.6585120129216,1776.6260781348028,2122.361193607494,1803.3055015761868,2191.3539377030143,1779.2627215315006,2200.651256108442",Ilwon Lee @ SI Analytics,87f9a0ccfef58edb0703d812af13df2dba2f9f49a6e8b2d573a3bdc70f69fa8c,111.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.924278,43.080569,0,131.924414,43.080568,0,131.92441,43.080187,0,131.924274,43.080188,0,Polygon,"1576.6530007188796,1555.2769124944766,1614.4511102924992,1555.6562378867466,1613.3893774641963,1661.4532517432222,1575.5912678905768,1661.0739263509522",Ilwon Lee @ SI Analytics,fc772136d89522c53af217e0aacaa376a1038b467b38be43a3deae0189903d20,112.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.924338,43.079452,0,131.924475,43.07945,0,131.924471,43.079063,0,131.924335,43.079065,0,Polygon,"1593.566833899505,1865.6600142127893,1631.3649434731046,1866.039339605059,1630.2865632655164,1973.4951917021688,1592.4884536919167,1973.115866309899",Ilwon Lee @ SI Analytics,2d2cb0cb2f11ee2c0f8c5062c21e59ac836cf82c51992f63a2d4d49ac1bb1573,112.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.927346,43.076326,0,131.927367,43.076402,0,131.927662,43.076324,0,131.927641,43.076247,0,Polygon,"2429.1376846502803,2733.799687334061,2434.801114620366,2712.639870689904,2516.6963315257076,2734.559145021444,2511.0329015556217,2755.718961665601",Ilwon Lee @ SI Analytics,f6ffe6a8917e6a504b2333355bc8659382249c00fc5172503989a1669008ccca,112.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.923428,43.082118,0,131.923602,43.082116,0,131.923596,43.081509,0,131.923422,43.081511,0,Polygon,"1340.6572502841732,1125.0695607749396,1389.0263347355171,1125.5549718746008,1387.334432848686,1294.1455650947507,1338.965348397342,1293.6601539950896",Ilwon Lee @ SI Analytics,1c3402008999ea04079de52d150035b30f8ca75324ebbd256775aab54b4fc492,112.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.891305,43.075109,0,131.891549,43.075196,0,131.891848,43.074359,0,131.891604,43.074272,0,Polygon,"1417.6619737354656,71.96505639317436,1485.383434999819,47.77514314005839,1568.466474219779,280.3722906942978,1500.7450129554256,304.56220394741376",Ilwon Lee @ SI Analytics,719d0f3bcf23554b46e203a476fe89db2ca73324a54f3d6066fefd47fcd39de5,113.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.917932,43.074319,0,131.918192,43.074318,0,131.918189,43.073568,0,131.917929,43.073569,0,Polygon,"2814.051449985215,291.4430706839447,2886.185043366072,291.7434606391893,2885.3181093231315,499.9230839909925,2813.1845159422746,499.6226940357479",Ilwon Lee @ SI Analytics,0c9236f1874259ad6a6abcae114c5667d075f40d38558dc84e647efc8298d0c0,114.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.91671,43.074488,0,131.917049,43.074517,0,131.917157,43.07326,0,131.916818,43.073231,0,Polygon,"2474.439593963571,244.40760216550402,2568.636873718912,236.26661574621622,2598.819856963318,585.5062250628486,2504.6225772079774,593.6472114821364",Ilwon Lee @ SI Analytics,da2533e1814edbf0e5e6bc178455b0ccdbf36cd09d3d55991d10d87c6240118a,114.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.912778,43.071841,0,131.912845,43.07209,0,131.913991,43.071781,0,131.913924,43.071532,0,Polygon,"1382.3082157662209,979.7501941292481,1400.9825173346317,910.4898098469525,1719.326400599559,996.3231435795209,1700.6520990311483,1065.5835278618165",Ilwon Lee @ SI Analytics,e65d7b9a3519db62dda7b2c181fc3fe657ea9d8409103cbe9e245f7b4fd46456,114.png,2019:01:14 16:22:12,2,oil tanker,Feature
131.913621,43.072154,0,131.913694,43.072261,0,131.91421,43.071907,0,131.914137,43.0718,0,Polygon,"1616.3758850960064,892.7378674630531,1636.6816486433702,863.0769485679789,1780.2308759448017,961.3502582149608,1759.925112397438,991.0111771100351",Ilwon Lee @ SI Analytics,4cf71d62492d55e305c4964423f22739606ed2e9215547e55b991af6870ea85c,114.png,2019:01:14 16:22:12,2,oil tanker,Feature
131.915828,43.07359,0,131.915941,43.073646,0,131.916149,43.073225,0,131.916036,43.073169,0,Polygon,"2229.4853386529803,493.86205316572585,2260.90548937873,478.3560047544606,2318.616957217094,595.2976632603289,2287.196806491344,610.8037116715941",Ilwon Lee @ SI Analytics,bfbb53dc283601de1485abc4064c80151e60c6a0a7aa4565a24ddfe7864d63b7,114.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.914421,43.07224,0,131.914498,43.072155,0,131.914216,43.071899,0,131.914139,43.071984,0,Polygon,"1838.5901370344645,868.7825475542762,1860.1386415954853,892.5076390822597,1781.8129199596779,963.6476036182736,1760.264415398657,939.9225120902901",Ilwon Lee @ SI Analytics,4f33405e06ffef7d0fc6c06915b7a994dc30e52427b7124f2c636a2c54443a23,114.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.914322,43.072278,0,131.914383,43.072211,0,131.914149,43.071999,0,131.914089,43.072066,0,Polygon,"1811.2666658647265,858.4184722617811,1828.079712073573,876.9297828281143,1763.204693867636,935.8530381528853,1746.3916476587895,917.3417275865521",Ilwon Lee @ SI Analytics,d5eb3d0a68481146f88297b34095cb2dd8194f26fbaf563144eedbf67ab30774,114.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.915489,43.073071,0,131.915498,43.072951,0,131.915109,43.072921,0,131.9151,43.073041,0,Polygon,"2135.291478482247,637.9428000428223,2137.9008898585407,671.3994519758928,2029.9112692947663,679.821972704639,2027.3018579184727,646.3653207715686",Ilwon Lee @ SI Analytics,60e396f100c5d3e755e4aad0e229cd07e62136d859b2445c85146efeab1e633d,114.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.914929,43.07302,0,131.915029,43.073058,0,131.915162,43.07271,0,131.915062,43.072672,0,Polygon,"1979.7387191290125,652.2847877819609,2007.5251113305826,641.6050986657044,2044.689346558924,738.2989260500813,2016.9029543573538,748.9786151663377",Ilwon Lee @ SI Analytics,f011387dc4f0ad865b2ff74227ebd068f030893cd4da40779e761fbe625bfe30,114.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.918934,43.074057,0,131.91909,43.074049,0,131.919061,43.073458,0,131.918905,43.073466,0,Polygon,"92.27334361123471,364.19788765667516,135.60242392558015,366.32076305456945,127.5577925685258,530.5162116027317,84.22871225418035,528.3933362048374",Ilwon Lee @ SI Analytics,ab6d25b4aaa67b4e646be8b07ad7b2c6b8897e22b8b243864529c99fb52978e1,115.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.918635,43.074022,0,131.918785,43.074,0,131.918719,43.073539,0,131.918569,43.073561,0,Polygon,"9.172622316996755,373.9274511870079,51.00327129047085,379.9032581766848,32.70486603966168,507.99209507239556,-9.12578293381242,502.01628808271863",Ilwon Lee @ SI Analytics,9f5aa501348ddea29c583c309626865e52063e5f0ddee31807f876e3d8fd4473,115.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.929277,43.073467,0,131.929364,43.073457,0,131.929325,43.073138,0,131.929239,43.073148,0,Polygon,"2965.426567829809,528.0696348874621,2989.4624391726084,530.9709679707149,2978.7725861013078,619.5302356323032,2954.7367147585082,616.6289025490504",Ilwon Lee @ SI Analytics,833f040fa51b243df9cb2781d50d48acceaa679e9f2a7b0f26f684c61bbd8d2c,115.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.922222,43.073147,0,131.922237,43.073375,0,131.923352,43.073298,0,131.923336,43.073071,0,Polygon,"1005.6334630611303,617.0381095541162,1009.9583668463729,553.7215181365624,1319.5334780100427,574.8673590625075,1315.2085742248,638.1839504800613",Ilwon Lee @ SI Analytics,d807b19483a37c9bafaaaeaaeb8b3e3898240910f68ffd21d481e910aef312f8,115.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.922,43.073567,0,131.922104,43.073564,0,131.922094,43.073245,0,131.921989,43.073248,0,Polygon,"943.8647317067406,500.3179435196403,972.7994405661583,501.22784002384395,970.0154867677412,589.7575708922717,941.0807779083235,588.8476743880682",Ilwon Lee @ SI Analytics,813307372cf243f6ce438e793949144cbe0325791997b386c4fbc7dc507369dd,115.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.91878,43.073972,0,131.918932,43.073966,0,131.918915,43.073501,0,131.918763,43.073506,0,Polygon,"49.66219977501368,387.8217169741711,91.88833799585183,389.3922944131333,87.0791026060777,518.6921514385466,44.85296438523955,517.1215739995845",Ilwon Lee @ SI Analytics,fa0dbd476dd83ad9acb74a7dce562ee302125a1c1108b6c193175dd09af1e033,115.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.929675,43.073345,0,131.929757,43.073316,0,131.929647,43.073006,0,131.929565,43.073036,0,Polygon,"75.8703496780377,561.96830425205,98.68464982998648,570.057010669413,68.22075795071073,655.9808082791789,45.406457798761956,647.8921018618158",Ilwon Lee @ SI Analytics,d9d5131135c9f60afd5c41464afc78a81b0b57b2dd37bf4ecc5887b86ccff171,116.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.929891,43.073291,0,131.92998,43.073259,0,131.92987,43.072949,0,131.929781,43.072981,0,Polygon,"135.96527320550584,576.9965357083342,160.57263179692947,585.720962845136,130.03019526847285,671.8662966449033,105.42283667704922,663.1418695081015",Ilwon Lee @ SI Analytics,7507714f0139f795bb836e103193e3b37d2ae22102e8e842878874e6898015fc,116.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.932315,43.073687,0,131.932339,43.073796,0,131.93294,43.073666,0,131.932916,43.073558,0,Polygon,"809.3507904020994,466.8169273842148,815.8762060613407,436.6135748949175,982.8836105898913,472.6954215411144,976.35819493065,502.8987740304117",Ilwon Lee @ SI Analytics,1beb517f9dc67bc2a4c2d3440bec4ff97d69c875416c6e35c3c3c9d472234d53,116.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.888404,43.063121,0,131.888668,43.063148,0,131.888757,43.062291,0,131.888493,43.062263,0,Polygon,"611.9147967149165,401.9456443127057,685.0213077712909,394.3698059077687,709.707256815552,632.588140338619,636.6007457591776,640.1639787435561",Ilwon Lee @ SI Analytics,05837cf24dfccaad147b3e105f5be588d788adc6cb657b07f5fc355361aea3e5,117.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.88736,43.062717,0,131.887558,43.062798,0,131.88782,43.062164,0,131.887622,43.062083,0,Polygon,"321.9076023659048,514.2350736195074,376.75910275890027,491.5977640287232,449.45419327053224,667.7421406286232,394.60269287753675,690.3794502194074",Ilwon Lee @ SI Analytics,db36731fc262a0e49db92ef892dbe0005beb58e1688776827f03e4b090ca63ce,117.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.886194,43.062641,0,131.886355,43.062637,0,131.886337,43.061945,0,131.886176,43.061949,0,Polygon,"-2.0395608387567776,535.3499703208117,42.555102946006876,536.522460572313,37.50365353267258,728.650018072206,-7.091010252091074,727.4775278207047",Ilwon Lee @ SI Analytics,75eb7e847de08a772838f43a9b44c3ad5538e32610f66c40d2323dee3a0f0c44,117.png,2019:01:14 16:22:12,4,maritime vessels,Feature
131.889687,43.090277,0,131.88978,43.090363,0,131.890172,43.08994,0,131.890079,43.089854,0,Polygon,"968.1656184881426,1858.7014936559654,994.0389160738565,1834.7447366302304,1102.842207869464,1952.2522917600395,1076.96891028375,1976.2090487857745",Ilwon Lee @ SI Analytics,670d9e97b0056857fae250364cfbeef24c0e6eda571e9351c9c69157820ca50a,118.png,2019:01:14 20:40:41,4,maritime vessels,Feature
131.891581,43.090994,0,131.891728,43.091074,0,131.892114,43.090364,0,131.891967,43.090284,0,Polygon,"1494.1593333728472,1659.3551103820112,1534.9838234046435,1637.1284435861053,1642.4127128505972,1834.446811948974,1601.588222818801,1856.67347874488",Ilwon Lee @ SI Analytics,be2c272f007f39d2cc9fb88fe4ec0b96056d053ca1bb9a7d978c5a3e0bcc0de4,118.png,2019:01:14 20:40:41,2,oil tanker,Feature
131.892489,43.091181,0,131.892607,43.091263,0,131.892995,43.090711,0,131.892878,43.090628,0,Polygon,"1746.605548447366,1607.5943273033085,1779.1641896710664,1584.6826908852306,1887.169774268762,1738.1643110936334,1854.6111330450615,1761.0759475117113",Ilwon Lee @ SI Analytics,65d9862f37be91aec39ef2b8d760950ca3df8ed8b81c5443752f89c79322f4e1,118.png,2019:01:14 20:40:41,4,maritime vessels,Feature
131.894493,43.091903,0,131.894533,43.091779,0,131.893857,43.09156,0,131.893817,43.091684,0,Polygon,"2303.1109359597476,1407.026725342046,2314.2442255645583,1441.4206378716588,2126.3984361932253,1502.226211308953,2115.2651465884146,1467.8322987793401",Ilwon Lee @ SI Analytics,ffee889f15495f30336db0c7e92d0ba3e0f5e51cf6b01d75059f9dbf4638fc30,118.png,2019:01:14 20:40:41,4,maritime vessels,Feature
